productID,product_name,product_price,number_of_ordered_items,order_status,customer_name,location,latitude,longitude,channel_of_ordering,date
P00018,VR Headset,334.49,2,In Process,Victor Valenzuela,Wyoming,42.755966,-107.30249,Phone,45385
P00012,Projector,213.18,1,On Hold,Joseph Page,New York,42.165726,-74.948051,Mobile App,45385
P00022,USB Drive,28.53,1,In Process,Alexa Salinas,Oregon,44.572021,-122.070938,Phone,45386
P00010,Smartwatch,114.68,3,Canceled,Nicole Bullock,New Mexico,34.840515,-106.248482,Physical,45386
P00008,Scanner,367.52,2,In Process,Michael Shea,Tennessee,35.747845,-86.692345,Physical,45386
P00021,Charger,33.9,1,In Process,Leonard Odonnell,Michigan,43.326618,-84.536095,Physical,45387
P00004,Smart Home Hub,207.36,2,Canceled,Theresa Jacobson,Arizona,33.729759,-111.431221,Website,45387
P00011,Headphones,259.91,1,Delivered,Terry Barr,Wisconsin,44.268543,-89.616508,Social Media,45387
P00010,Tablet,207.19,5,In Process,Nicholas Thomas,West Virginia,38.491226,-80.954456,Phone,45388
P00014,Speaker,303.9,5,In Process,Renee Johnson,Hawaii,21.094318,-157.498337,Social Media,45389
P00018,Gaming Console,647.44,1,Canceled,Paula Pearson,California,36.116203,-119.681564,Physical,45389
P00013,Gaming Console,456.08,1,In Process,Ryan Thomas,Nevada,38.313515,-117.055374,Website,45389
P00001,Graphics Card,1528.4,5,Canceled,Jessica Williams,Mississippi,32.741646,-89.678696,Phone,45389
P00021,Smart TV,988.19,5,Canceled,Angela Wilson,New Jersey,40.298904,-74.521011,Mobile App,45389
P00006,Mouse,39.09,5,In Process,Susan Smith,Indiana,39.849426,-86.258278,Website,45389
P00006,Charger,37.8,5,Canceled,Wendy Williams MD,New Hampshire,43.452492,-71.563896,Social Media,45389
P00010,Smart TV,411.99,5,On Hold,Nicholas Chan,New Hampshire,43.452492,-71.563896,Social Media,45390
P00023,Headphones,194.76,3,Delivered,Amanda Moore,Pennsylvania,40.590752,-77.209755,Mobile App,45390
P00022,Monitor,438.19,2,In Process,Linda Gates,Nebraska,41.12537,-98.268082,Physical,45390
P00022,Power Bank,77.3,1,Delivered,Rebecca Johnson,Alabama,32.806671,-86.79113,Website,45390
P00021,Projector,954.42,3,On Hold,Donald Krause,Wisconsin,44.268543,-89.616508,Website,45391
P00010,Mouse,58.73,1,In Process,Yolanda Vincent,Mississippi,32.741646,-89.678696,Phone,45391
P00014,Projector,301.37,1,On Hold,William Smith,Connecticut,41.597782,-72.755371,Website,45391
P00013,Scanner,161.66,5,In Process,Anne Cox,Montana,46.921925,-110.454353,Social Media,45392
P00021,Router,104.78,3,In Process,Brittany Wells,Michigan,43.326618,-84.536095,Mobile App,45392
P00017,Scanner,169.43,3,On Hold,Craig Barajas,Arizona,33.729759,-111.431221,Mobile App,45392
P00008,Smartphone,688.85,3,Delivered,Hannah Williams,Tennessee,35.747845,-86.692345,Mobile App,45392
P00001,Router,69.58,4,Delivered,Teresa Carroll,Wyoming,42.755966,-107.30249,Website,45392
P00010,Smart TV,673.45,3,In Process,Lisa Baker,Rhode Island,41.680893,-71.51178,Social Media,45393
P00001,Scanner,315.06,2,Canceled,Jamie Frazier,Indiana,39.849426,-86.258278,Physical,45393
P00022,Hard Disk,111.58,3,In Process,Clifford Russell,Ohio,40.388783,-82.764915,Physical,45393
P00017,Laptop,1500.37,2,In Process,Melanie King,North Dakota,47.528912,-99.784012,Phone,45394
P00013,Tablet,464.04,4,Delivered,Sarah Navarro,Illinois,40.349457,-88.986137,Social Media,45394
P00002,Smartwatch,381.74,1,In Process,Kenneth Burgess,Alaska,61.370716,-152.404419,Physical,45395
P00009,Tablet,773.86,2,Canceled,Kendra Smith,Vermont,44.045876,-72.710686,Mobile App,45395
P00020,Headphones,77.3,5,On Hold,Maurice Clark,Vermont,44.045876,-72.710686,Physical,45395
P00017,Drone,1849.63,3,Canceled,Austin Gordon,Kansas,38.5266,-96.726486,Social Media,45395
P00022,Laptop,796.52,4,Canceled,Sarah Banks,West Virginia,38.491226,-80.954456,Mobile App,45395
P00004,Smart Home Hub,242.11,5,Delivered,Alexandra Stevens,Washington,47.400902,-121.490494,Phone,45396
P00002,Printer,393.8,2,In Process,Barbara Potter,Arkansas,34.969704,-92.373123,Phone,45396
P00003,Gaming Console,403.22,2,Canceled,Kelly Gonzales,Washington,47.400902,-121.490494,Physical,45397
P00015,Charger,14.03,4,In Process,Jamie Robinson,Rhode Island,41.680893,-71.51178,Phone,45397
P00002,Smart TV,1616.52,2,Canceled,Linda Daniel,Tennessee,35.747845,-86.692345,Social Media,45397
P00011,Smart TV,1080.52,2,Delivered,William Herrera,Wyoming,42.755966,-107.30249,Physical,45399
P00017,Laptop,1055.92,3,In Process,Jessica Silva,Nebraska,41.12537,-98.268082,Mobile App,45399
P00011,Headphones,235.86,5,Delivered,Gail Williamson,Utah,40.150032,-111.862434,Phone,45399
P00014,Smartphone,771.65,5,Delivered,Michael Huff,Vermont,44.045876,-72.710686,Social Media,45399
P00002,Speaker,113.19,3,On Hold,Jeffrey Romero,Montana,46.921925,-110.454353,Physical,45400
P00013,Tablet,251.84,5,On Hold,Brad Thompson,Missouri,38.456085,-92.288368,Physical,45400
P00003,Projector,996.19,4,On Hold,Katelyn Park,Pennsylvania,40.590752,-77.209755,Website,45400
P00021,Scanner,379.18,5,On Hold,Cynthia Kennedy,New Jersey,40.298904,-74.521011,Physical,45400
P00020,Drone,1537.96,1,Canceled,Monique Simmons,Florida,27.766279,-81.686783,Mobile App,45402
P00023,Laptop,1855,3,Canceled,Carlos Mitchell,Maryland,39.063946,-76.802101,Website,45403
P00005,Smart Home Hub,486.04,3,On Hold,Kristina Chen,South Dakota,44.299782,-99.438828,Mobile App,45404
P00023,Smart Home Hub,304.56,2,In Process,Christina Lee,Missouri,38.456085,-92.288368,Physical,45404
P00008,Laptop,680.11,1,On Hold,Dana Garcia,Hawaii,21.094318,-157.498337,Website,45404
P00010,Laptop,832.18,5,Canceled,Christopher Jordan,Tennessee,35.747845,-86.692345,Social Media,45404
P00005,Camera,1391.9,5,Canceled,Sandra Branch,Florida,27.766279,-81.686783,Mobile App,45404
P00016,Laptop,1393.29,5,On Hold,Kaitlin Wells,Wisconsin,44.268543,-89.616508,Mobile App,45405
P00004,Charger,39.19,3,In Process,Nicole Mata,New York,42.165726,-74.948051,Phone,45406
P00013,Laptop,1324.14,5,Canceled,Gary Roy,Kentucky,37.66814,-84.670067,Website,45406
P00023,Printer,421.6,1,Delivered,Chase Morales,Colorado,39.059811,-105.311104,Phone,45406
P00022,VR Headset,257.83,5,On Hold,Aaron Sullivan,New Hampshire,43.452492,-71.563896,Website,45407
P00017,Gaming Console,374.48,3,Canceled,Lynn Carter,Oregon,44.572021,-122.070938,Social Media,45408
P00005,Mouse,69.76,1,Canceled,Laura Johnson,Vermont,44.045876,-72.710686,Phone,45409
P00011,Scanner,329.71,5,Canceled,Jacob Koch,Georgia,33.040619,-83.643074,Physical,45410
P00014,Scanner,102.32,3,On Hold,Cody Brown,New Hampshire,43.452492,-71.563896,Phone,45410
P00013,Printer,319.7,4,Canceled,Kristine Torres,Utah,40.150032,-111.862434,Mobile App,45410
P00010,Monitor,370.55,4,Canceled,Teresa Khan,South Dakota,44.299782,-99.438828,Physical,45410
P00022,Mouse,13.17,2,Delivered,Kathryn Thomas,Kansas,38.5266,-96.726486,Website,45411
P00007,Keyboard,110.07,3,In Process,Laura Price,Nebraska,41.12537,-98.268082,Mobile App,45411
P00021,Router,110.36,5,In Process,Craig Cruz,Illinois,40.349457,-88.986137,Social Media,45411
P00015,Router,294.59,1,Delivered,Mr. Shane White,Illinois,40.349457,-88.986137,Phone,45412
P00013,Speaker,317.14,2,On Hold,Amanda Buck,Iowa,42.011539,-93.210526,Mobile App,45412
P00005,Smart TV,392.24,4,Canceled,Patrick Owens,Rhode Island,41.680893,-71.51178,Social Media,45412
P00002,Camera,1292.12,1,Delivered,Andrew Young,Montana,46.921925,-110.454353,Mobile App,45412
P00003,Graphics Card,372.05,1,Delivered,Terrance Hill,Montana,46.921925,-110.454353,Mobile App,45412
P00024,Smartphone,342.28,4,In Process,David Simpson,Maine,44.693947,-69.381927,Phone,45413
P00012,Speaker,207.34,1,Delivered,Anita Perry,Minnesota,45.694454,-93.900192,Website,45413
P00002,Smartphone,1024.59,5,Canceled,Melinda Owens,Georgia,33.040619,-83.643074,Mobile App,45413
P00018,Graphics Card,1594.94,1,In Process,Brian Mills,California,36.116203,-119.681564,Physical,45414
P00009,Keyboard,44.28,1,In Process,Kimberly Rodriguez,Arizona,33.729759,-111.431221,Social Media,45414
P00013,Drone,1471.97,4,Delivered,Donna Sampson,Alabama,32.806671,-86.79113,Mobile App,45415
P00023,Smartwatch,267.48,1,In Process,Rebecca Bailey,Arkansas,34.969704,-92.373123,Mobile App,45415
P00023,VR Headset,549.32,1,Canceled,Jennifer Jones,Missouri,38.456085,-92.288368,Mobile App,45415
P00004,Router,280.8,5,Delivered,Tracey Jones,Kentucky,37.66814,-84.670067,Physical,45415
P00008,Smartwatch,317.3,1,In Process,Deborah Curtis,North Dakota,47.528912,-99.784012,Social Media,45416
P00006,Charger,26.56,4,On Hold,Hannah Smith,Alabama,32.806671,-86.79113,Social Media,45416
P00023,Projector,450.18,4,Delivered,Jennifer Hammond,Washington,47.400902,-121.490494,Social Media,45416
P00018,Smart Home Hub,220.94,4,In Process,Crystal Ruiz,Wyoming,42.755966,-107.30249,Physical,45416
P00017,Headphones,80.75,1,In Process,Bridget Hoffman,Connecticut,41.597782,-72.755371,Phone,45417
P00014,Tablet,761.91,3,On Hold,Curtis Williams,Florida,27.766279,-81.686783,Mobile App,45417
P00001,Drone,1158.2,4,In Process,Deborah Richardson,Washington,47.400902,-121.490494,Phone,45418
P00009,Mouse,76.38,1,On Hold,Scott Ramsey,Oklahoma,35.565342,-96.928917,Physical,45418
P00024,Drone,1506.14,3,In Process,Travis Morris,New Jersey,40.298904,-74.521011,Phone,45418
P00009,Gaming Console,522.11,3,Canceled,Scott Daniel,Michigan,43.326618,-84.536095,Website,45419
P00001,Graphics Card,1705.58,1,Delivered,Evelyn Miles,Hawaii,21.094318,-157.498337,Mobile App,45419
P00008,Scanner,356.36,1,Canceled,Robert Caldwell,Michigan,43.326618,-84.536095,Website,45419
P00015,Power Bank,41.37,1,On Hold,Charles Rodgers,Alaska,61.370716,-152.404419,Physical,45420
P00011,Smart Home Hub,235.13,3,Canceled,Michelle Kirby,Maryland,39.063946,-76.802101,Website,45420
P00015,Router,162.91,5,In Process,Marissa Williamson,Rhode Island,41.680893,-71.51178,Social Media,45420
P00008,Hard Disk,74.12,2,On Hold,Marissa Hall,Illinois,40.349457,-88.986137,Mobile App,45420
P00010,USB Drive,23.72,1,Delivered,Taylor Huang,Idaho,44.240459,-114.478828,Website,45421
P00006,Smartwatch,361.8,5,Canceled,Joyce Armstrong,Utah,40.150032,-111.862434,Social Media,45422
P00014,Hard Disk,53.54,5,Canceled,Christopher Ramos,Pennsylvania,40.590752,-77.209755,Physical,45422
P00020,Headphones,242.53,3,In Process,Christine Fischer,Alabama,32.806671,-86.79113,Phone,45423
P00008,Printer,394.25,5,In Process,Matthew Sherman,Montana,46.921925,-110.454353,Social Media,45423
P00014,Drone,1731.12,3,Canceled,Bryan Dorsey,Georgia,33.040619,-83.643074,Website,45423
P00024,Gaming Console,498.31,1,In Process,Kenneth Williams,Vermont,44.045876,-72.710686,Mobile App,45423
P00015,Tablet,253.8,1,On Hold,Amber Hendricks,Oklahoma,35.565342,-96.928917,Social Media,45424
P00022,Printer,439.21,5,In Process,William Rose,Pennsylvania,40.590752,-77.209755,Phone,45424
P00010,Smartphone,632.75,1,On Hold,Vernon Lyons,Michigan,43.326618,-84.536095,Phone,45425
P00007,USB Drive,8.95,2,In Process,Joanne White,Kentucky,37.66814,-84.670067,Website,45425
P00019,Scanner,306.2,1,Delivered,Brenda Gonzalez,Maryland,39.063946,-76.802101,Website,45425
P00024,VR Headset,825.11,2,On Hold,Karen West,Arizona,33.729759,-111.431221,Social Media,45426
P00024,Headphones,79.55,2,In Process,Kristina Bailey,Wisconsin,44.268543,-89.616508,Website,45427
P00015,Smart Home Hub,253.42,2,In Process,Julian Carroll,Texas,31.054487,-97.563461,Website,45428
P00009,Drone,1100.23,3,In Process,James Blackburn,Nebraska,41.12537,-98.268082,Physical,45428
P00009,Tablet,255.66,3,Delivered,April Bolton,Idaho,44.240459,-114.478828,Phone,45428
P00019,Printer,335.16,5,Delivered,Jonathan Cook,New Mexico,34.840515,-106.248482,Mobile App,45429
P00015,Monitor,825.53,1,Delivered,Jared Davis,Alabama,32.806671,-86.79113,Social Media,45429
P00011,Router,123.1,1,Canceled,Kaylee Jacobs,Vermont,44.045876,-72.710686,Phone,45429
P00022,Mouse,56.73,4,On Hold,Laura Daniel,Tennessee,35.747845,-86.692345,Mobile App,45429
P00021,Router,246.35,4,In Process,Cody Mcneil,Missouri,38.456085,-92.288368,Physical,45429
P00024,Hard Disk,74.41,4,Canceled,Ryan Chambers,Idaho,44.240459,-114.478828,Phone,45430
P00001,Printer,172.01,2,Canceled,Ryan Wyatt,Florida,27.766279,-81.686783,Website,45430
P00023,Graphics Card,1630.81,3,Canceled,Elizabeth Davis,West Virginia,38.491226,-80.954456,Mobile App,45430
P00008,USB Drive,42.18,2,Canceled,Ashley Meyer,Texas,31.054487,-97.563461,Physical,45430
P00016,Monitor,223.58,5,Canceled,Elizabeth Hanson,Washington,47.400902,-121.490494,Social Media,45430
P00024,USB Drive,28.12,5,Delivered,Lori Jones,Pennsylvania,40.590752,-77.209755,Phone,45431
P00005,Scanner,350.98,4,On Hold,Edward Morris,West Virginia,38.491226,-80.954456,Phone,45431
P00005,Power Bank,55.31,3,In Process,Patricia Hughes,Maryland,39.063946,-76.802101,Social Media,45431
P00023,Smartwatch,319.68,5,Canceled,Gwendolyn Cruz,Delaware,39.318523,-75.507141,Website,45431
P00021,Printer,119.46,4,In Process,Benjamin Hardy,South Carolina,33.856892,-80.945007,Mobile App,45431
P00019,Speaker,342.03,2,On Hold,Timothy Townsend,Massachusetts,42.230171,-71.530106,Website,45432
P00013,USB Drive,10.4,2,On Hold,Sarah Bradley,Texas,31.054487,-97.563461,Physical,45432
P00019,Smartwatch,397.88,1,In Process,John Dillon,Mississippi,32.741646,-89.678696,Website,45433
P00023,Smartphone,935.84,5,On Hold,Joshua Farley,Ohio,40.388783,-82.764915,Phone,45433
P00020,Router,101.35,1,In Process,Crystal Clark,Rhode Island,41.680893,-71.51178,Mobile App,45434
P00010,Hard Disk,135.77,2,In Process,Emily Mason,Maine,44.693947,-69.381927,Physical,45434
P00007,Camera,2645.73,1,Delivered,Mrs. Colleen Padilla,Florida,27.766279,-81.686783,Physical,45434
P00024,Mouse,20.78,2,In Process,Susan Johnson,Oregon,44.572021,-122.070938,Physical,45434
P00011,Headphones,294.33,3,Canceled,Barbara Garcia,North Carolina,35.630066,-79.806419,Mobile App,45435
P00022,Keyboard,38.89,1,In Process,Stacey Sosa,Michigan,43.326618,-84.536095,Website,45435
P00017,Power Bank,40.31,3,On Hold,Matthew Potter,South Carolina,33.856892,-80.945007,Mobile App,45435
P00001,Printer,362.85,4,Canceled,Phillip Gilbert,Rhode Island,41.680893,-71.51178,Website,45437
P00006,Drone,1953.1,1,Canceled,Hayley Moore,Florida,27.766279,-81.686783,Website,45437
P00002,Headphones,96.89,5,Canceled,Lisa Mcgee,Nebraska,41.12537,-98.268082,Social Media,45437
P00017,Charger,39.32,2,On Hold,Katelyn Villa,Utah,40.150032,-111.862434,Website,45437
P00017,Monitor,348.03,1,Canceled,Carl Becker,Florida,27.766279,-81.686783,Website,45437
P00022,Scanner,277.5,4,On Hold,Douglas Ray,Nebraska,41.12537,-98.268082,Mobile App,45438
P00023,Charger,40.34,3,Canceled,Jonathan Miller,Rhode Island,41.680893,-71.51178,Phone,45438
P00001,Headphones,243.04,3,In Process,Melissa Johnson,Virginia,37.769337,-78.169968,Social Media,45438
P00008,Projector,745,5,Delivered,Brian Duke,Georgia,33.040619,-83.643074,Phone,45438
P00017,Smartwatch,305.69,4,Canceled,Charles Stanley,California,36.116203,-119.681564,Website,45439
P00012,Charger,29.09,5,In Process,Jennifer Hayes,Arizona,33.729759,-111.431221,Mobile App,45439
P00019,Scanner,254.34,4,In Process,Tricia Moore,Nevada,38.313515,-117.055374,Mobile App,45440
P00014,Laptop,1790.26,5,In Process,Kim Haynes,Wisconsin,44.268543,-89.616508,Social Media,45440
P00013,Scanner,378.71,1,On Hold,Justin Mcconnell,Utah,40.150032,-111.862434,Phone,45440
P00019,Smart Home Hub,378.42,1,On Hold,Alan Scott,West Virginia,38.491226,-80.954456,Website,45441
P00022,Gaming Console,547.33,2,Delivered,Laura Morrison,Mississippi,32.741646,-89.678696,Physical,45441
P00007,Smart Home Hub,401.24,5,Delivered,Rita Weaver,Delaware,39.318523,-75.507141,Phone,45441
P00019,Power Bank,40.14,2,Canceled,Erica Odonnell,Kentucky,37.66814,-84.670067,Website,45441
P00014,Smartwatch,186.14,3,Canceled,Diana Gray,Indiana,39.849426,-86.258278,Physical,45442
P00022,Scanner,106.53,3,On Hold,Melissa Garcia,Louisiana,31.169546,-91.867805,Phone,45442
P00006,Hard Disk,112.91,2,Canceled,Lisa Moore,Montana,46.921925,-110.454353,Social Media,45442
P00020,Hard Disk,109.26,2,Canceled,Linda Ramirez,Arkansas,34.969704,-92.373123,Mobile App,45443
P00004,Router,256.45,3,Canceled,Jeffrey Wright,Montana,46.921925,-110.454353,Website,45443
P00009,USB Drive,47.13,5,On Hold,John Hudson,North Dakota,47.528912,-99.784012,Social Media,45444
P00002,Hard Disk,104.01,5,On Hold,Vanessa Ball,Oregon,44.572021,-122.070938,Social Media,45444
P00015,Laptop,512.84,2,In Process,Dr. Robert Harris,Wyoming,42.755966,-107.30249,Phone,45444
P00004,Scanner,174.27,2,On Hold,Gail Taylor,California,36.116203,-119.681564,Website,45445
P00011,Tablet,597.96,1,Canceled,Micheal Sanchez,New Jersey,40.298904,-74.521011,Physical,45445
P00003,Laptop,1553.52,4,On Hold,Steven Jimenez,Georgia,33.040619,-83.643074,Social Media,45446
P00013,Gaming Console,502.51,1,In Process,Shelley Williams,New Jersey,40.298904,-74.521011,Website,45446
P00007,Monitor,989.45,5,Canceled,Sara Young,North Dakota,47.528912,-99.784012,Physical,45446
P00003,Mouse,54.91,3,On Hold,John Young,West Virginia,38.491226,-80.954456,Social Media,45446
P00010,Charger,49,4,On Hold,Sean Alexander,Maine,44.693947,-69.381927,Social Media,45446
P00003,Printer,163.1,4,In Process,Andrea Richardson,Connecticut,41.597782,-72.755371,Physical,45446
P00005,Charger,23.19,4,Canceled,Pamela Lopez,Tennessee,35.747845,-86.692345,Mobile App,45447
P00014,Projector,411.35,1,On Hold,Jason Mayer,Pennsylvania,40.590752,-77.209755,Physical,45448
P00023,Scanner,135.53,2,Canceled,Samantha Fitzgerald,Wisconsin,44.268543,-89.616508,Mobile App,45448
P00019,Camera,2126.55,5,Delivered,Kimberly Garcia,New Jersey,40.298904,-74.521011,Physical,45448
P00003,Headphones,62.48,5,In Process,Crystal West,Rhode Island,41.680893,-71.51178,Physical,45449
P00022,VR Headset,775.6,3,On Hold,Miss Paula Bell,Arkansas,34.969704,-92.373123,Website,45449
P00015,Gaming Console,744.53,4,Delivered,Shawn Anderson,West Virginia,38.491226,-80.954456,Phone,45450
P00013,Keyboard,115.4,4,Canceled,Alexander Black,North Carolina,35.630066,-79.806419,Mobile App,45451
P00003,Scanner,274.16,3,On Hold,Elizabeth Norman,South Carolina,33.856892,-80.945007,Physical,45451
P00014,Smartwatch,262.68,4,In Process,Ethan Dodson,Wisconsin,44.268543,-89.616508,Physical,45452
P00010,Smart TV,1985.7,5,In Process,Dustin Hayes,Maine,44.693947,-69.381927,Social Media,45452
P00004,Drone,1084.74,4,In Process,Tanya Robinson,New Hampshire,43.452492,-71.563896,Social Media,45452
P00015,Keyboard,147.2,5,On Hold,Jonathan Nelson,Louisiana,31.169546,-91.867805,Website,45452
P00011,Graphics Card,1120.54,1,On Hold,Charles Hansen,Alaska,61.370716,-152.404419,Mobile App,45453
P00019,Mouse,60.97,3,On Hold,Wendy Williams,Oregon,44.572021,-122.070938,Social Media,45454
P00001,Tablet,519.38,3,Canceled,Gregory Roberts,Wyoming,42.755966,-107.30249,Physical,45454
P00022,Gaming Console,501.52,3,Canceled,Candace Gordon,Texas,31.054487,-97.563461,Mobile App,45454
P00010,Power Bank,57.42,1,Canceled,Katie Cooper,Indiana,39.849426,-86.258278,Mobile App,45455
P00011,Speaker,434.56,5,On Hold,Laura Dennis,Oregon,44.572021,-122.070938,Mobile App,45455
P00023,Smartwatch,260.46,1,Delivered,Krista Little,Alabama,32.806671,-86.79113,Physical,45456
P00017,Graphics Card,900.81,3,On Hold,Jennifer Williams,South Carolina,33.856892,-80.945007,Website,45456
P00007,Graphics Card,1414.32,4,On Hold,Colton Thomas,Oklahoma,35.565342,-96.928917,Physical,45456
P00010,Monitor,346.93,4,Canceled,Adam Sparks,Delaware,39.318523,-75.507141,Physical,45457
P00008,VR Headset,663.19,3,In Process,Greg Neal,Oregon,44.572021,-122.070938,Social Media,45457
P00023,Headphones,53.97,5,In Process,Paul Garcia,Oregon,44.572021,-122.070938,Website,45457
P00007,Gaming Console,465.65,1,In Process,Christopher Schultz,Delaware,39.318523,-75.507141,Phone,45457
P00024,Speaker,154.13,1,Canceled,Jonathan Rivera,Minnesota,45.694454,-93.900192,Website,45457
P00010,Scanner,281.63,3,Canceled,John Collins,Maryland,39.063946,-76.802101,Social Media,45458
P00002,Keyboard,62.96,4,Canceled,Jonathan Montgomery,Kansas,38.5266,-96.726486,Social Media,45458
P00017,Speaker,154.23,5,On Hold,Jessica Harris,Alaska,61.370716,-152.404419,Mobile App,45458
